label,text
Diarrhea,"Apat na beses na akong nagtatae ngayong araw, medyo loose lang naman 'yung dumi. May kaunting paghilab sa tiyan bago pumunta sa C.R., pero tolerable pa. Umiinom naman ako ng maraming tubig kaya hindi ako dehydrated. Wala ring lagnat, normal lang ang temperature ko. Medyo hassle lang pero kaya pa naman."
Diarrhea,"Apat na beses na akong nagtatae ngayong araw, medyo loose lang naman ang dumi ko. May konting paghilab sa tiyan bago ako pumunta ng banyo, pero tolerable pa. Okay pa naman ang pag-inom ko ng tubig at wala namang lagnat. Medyo abala lang sa trabaho dahil pabalik-balik sa C.R. pero kaya pa naman."
Diarrhea,"Apat na beses na akong nagtatae ngayong araw, medyo loose lang naman yung dumi ko. May konting paghilab sa tiyan bago ako pumunta sa banyo, pero tolerable pa. Umiinom naman ako ng maraming tubig at wala namang lagnat. Medyo masama lang ang pakiramdam pero kaya pa namang kumilos."
Diarrhea,"Apat na beses na akong nagtatae ngayong araw, medyo loose lang yung dumi ko. May bahagyang paghilab sa tiyan bago dumumi pero tolerable pa naman. Umiinom naman ako ng maraming tubig at wala namang lagnat. Medyo abala lang pero kaya pa namang kumilos."
Diarrhea,"Apat na beses na akong nagtatae ngayong araw, medyo loose lang yung dumi ko. May konting paghilab sa tiyan bago ako pumunta sa banyo pero tolerable pa naman. Umiinom naman ako ng maraming tubig at normal naman ang ihi ko. Wala akong lagnat, okay pa naman ang pakiramdam ko sa pangkalahatan."
Diarrhea,"Apat na beses na akong nagtatae ngayong araw. Hindi naman sobrang tubig, loose lang 'yung dumi ko. Medyo humihilab lang ang tiyan ko bago ako pumunta ng banyo pero tolerable naman. Okay pa naman ako, umiinom ako ng maraming tubig. Wala namang lagnat, normal lang ang temperature."
Diarrhea,"Apat na beses na akong nagtatae ngayong araw. Medyo loose lang ang dumi ko, hindi naman sobrang tubig. May kaunting paghilab sa tiyan bago ako pumunta sa banyo pero tolerable pa naman. Hindi naman ako nilalagnat at umiinom ako ng maraming tubig. Medyo abala lang talaga sa araw-araw na gawain."
Diarrhea,"Apat na beses na akong nagtatae ngayong araw. Medyo loose lang naman yung dumi ko, hindi naman sobrang tubig. May konting kirot sa tiyan bago dumumi pero tolerable pa. Umiinom naman ako ng maraming tubig kaya okay pa pakiramdam ko. Wala namang lagnat, normal lang ang temperature."
Diarrhea,"Apat na beses na akong nagtatae simula kaninang umaga, medyo loose lang yung dumi ko pero hindi naman sobrang tubig. May konting paghilab sa tiyan bago ako pumunta ng banyo pero kaya pa naman. Umiinom naman ako ng maraming tubig at wala akong lagnat. Medyo abala lang sa trabaho dahil pabalik-balik sa C.R."
Diarrhea,"Apat na beses na akong nagtatae simula pa kanina. Medyo loose lang ang dumi ko, hindi naman sobrang tubig. May bahagyang paghilab sa tiyan pero tolerable pa. Wala namang lagnat at umiinom naman ako ng maraming tubig kaya hindi ako uhaw. Kaya pa namang pumasok bukas siguro. Okay pa naman ang pakiramdam ko."
Diarrhea,"Apat na beses na akong pabalik-balik sa banyo mula kaninang umaga. 'Yung dumi ko ay medyo loose pero hindi naman sobrang tubig. May kaunting paghilab sa tiyan ko bago ako dumumi, pero kaya pa naman. Umiinom naman ako ng maraming tubig at wala akong lagnat. Medyo masama lang ang pakiramdam pero kaya pa magtrabaho."
Diarrhea,"Apat na beses na akong pabalik-balik sa banyo simula kaninang umaga. 'Yung dumi ko ay medyo loose pero hindi naman sobrang tubig. May kaunting paghilab sa tiyan ko bago ako dumumi, pero kaya pa naman. Umiinom naman ako ng maraming tubig at wala naman akong lagnat. Okay pa naman ang pakiramdam ko sa pangkalahatan."
Diarrhea,"Apat na beses na akong pabalik-balik sa banyo simula kaninang umaga. 'Yung dumi ko medyo loose pero hindi naman sobrang tubig. May kaunting paghilab sa tiyan bago ako dumumi, pero tolerable pa naman. Umiinom naman ako ng maraming tubig at wala akong lagnat. Medyo matamlay lang ang pakiramdam ko pero kaya pa namang kumilos."
Diarrhea,"Apat na beses na akong pabalik-balik sa banyo simula kaninang umaga. Medyo loose lang yung dumi ko, hindi naman sobrang tubig. May konting paghilab sa tiyan bago ako dumumi pero kaya pa naman. Umiinom naman ako ng maraming tubig at normal naman ang pag-ihi ko. Wala akong lagnat."
Diarrhea,"Apat na beses na akong pabalik-balik sa banyo since kaninang umaga. 'Yung dumi ko ay loose lang, hindi naman super watery. Medyo may konting paghilab sa tiyan bago ako dumumi pero kaya pa naman. Umiinom naman ako ng maraming tubig at hindi naman ako nilalagnat. Okay pa naman ang pakiramdam ko sa pangkalahatan, medyo abala lang talaga."
Diarrhea,"Apat na beses na akong pabalik-balik sa banyo since kaninang umaga. Medyo loose lang yung dumi ko, hindi naman sobrang watery. May konting paghilab sa tiyan bago dumumi pero tolerable naman. Wala naman akong lagnat at okay pa naman ang pag-inom ko ng tubig. Medyo abala lang pero kaya pa."
Diarrhea,"Apat na beses na akong pabalik-balik sa C.R. ngayong araw. Loose lang naman yung dumi ko, hindi naman sobrang tubig. Medyo may konting cramping bago ako matae pero tolerable pa naman. Umiinom naman ako ng maraming tubig kaya hindi ako dehydrated. Wala naman akong lagnat, normal lang ang temperature ko. Medyo abala lang sa trabaho."
Diarrhea,"Apat na beses na akong pabalik-balik sa C.R. simula umaga. Medyo loose lang yung dumi ko, hindi naman sobrang watery. May slight cramping bago ako dumumi pero tolerable pa. Umiinom naman ako ng maraming tubig at wala naman akong lagnat. Okay pa naman ang pakiramdam ko sa pangkalahatan, medyo abala lang."
Diarrhea,"Dalawang araw na akong may LBM, mga apat na beses kada araw. Loose lang naman ang dumi, hindi naman sobrang tubig. May konting paghilab pero kaya pa. Umiinom naman ako ng maraming tubig kaya hindi ako nauuhaw. Wala rin akong lagnat. Medyo nakakabother lang kasi pabalik-balik sa CR."
Diarrhea,"Dalawang araw na akong nagtatae, pitong beses na ngayong araw lang. Parang sumasabog 'yung dumi ko, puro tubig. Kumukulo ang tiyan ko bago ako matae. Napansin ko rin na sobrang dilaw ng ihi ko, parang kulay tsaa. Matamlay ang pakiramdam ko. Baka sa kinain kong street food 'to kahapon."
Diarrhea,"Dalawang araw na akong pabalik-balik sa banyo, mga walong beses na yata sa isang araw. Yung dumi ko ay watery na medyo may pagka-berde. Bago ako dumumi, sumasakit muna ang tiyan ko at kailangan kong magmadali. Medyo uhaw ako palagi pero umiinom naman ako ng tubig. Wala namang lagnat."
Diarrhea,"Dalawang araw na itong pagtatae, mahigit siyam na beses sa isang araw. May napansin akong dugo na kasama sa dumi ko. Ang bigat ng pakiramdam ko at wala akong lakas. Ang ihi ko sobrang dilaw na. Lahat kami sa bahay nagkaganito, baka sa tubig na ininom namin. May lagnat din ako, mga 38.6 degrees."
Diarrhea,"Dalawang araw nang ganito, mga pitong beses akong nagtatae sa isang araw. Loose at medyo may pagka-green ang kulay ng dumi ko. Masakit ang puson at tiyan ko, at naduduwal ako lalo na pagkatapos kumain. Medyo matamlay ako at walang ganang kumain. Pinainom na ako ng sabaw ng buko pero ganun pa din."
Diarrhea,"Grabe 'yung pagtatae, mga siyam na beses na mula pa kaninang madaling araw. 'Yung dumi ko sobrang baho. Bawat paghilab ng tiyan ko, kailangan ko nang tumakbo agad sa C.R. dahil hindi ko mapigilan. Medyo nahihilo ako kapag biglang tumatayo. Pakiramdam ko rin ay nanghihina ako at walang gana kumain."
Diarrhea,"Grabe 'yung pagtatae, walong beses na mula kaninang umaga. 'Yung dumi ko ay sobrang basa at may kasamang parang sipon. Sobrang sakit ng tiyan ko na parang pinipilipit bago lumabas. Naduduwal din ako pero hindi naman sumusuka. Ramdam ko 'yung pagod at bigat ng katawan ko, tapos uhaw na uhaw ako."
Diarrhea,"Grabe ang pagtatae ko, walong beses na akong pabalik-balik sa C.R. simula kaninang umaga. Sobrang watery ng dumi ko, parang tubig lang talaga. Humihilab ang tiyan ko bago ako kailanganing dumumi, at sobrang sakit. Nanunuyo na ang bibig ko at bihira lang ako umihi ngayong araw. Medyo nanghihina na rin ang katawan ko."
Diarrhea,"Grabe na 'to, mga labindalawang beses na siguro akong nagtatae mula kanina. Sobrang watery ng dumi ko at may dugo na. Sumusuka din ako ng tatlong beses na. Parang pinipilipit ang tiyan ko sa sakit. Nagddry na ang labi ko sa pagkatuyo at wala pa akong ihi ngayong hapon. Sobrang bigat ng katawan ko."
Diarrhea,"Grabe na 'to, sampung beses na akong nagtatae na may kasamang dugo. Dysentery na yata 'to. Bawat paghilab ng tiyan ko, sobrang sakit. Nilalagnat na rin ako, mga 38.6 degrees. Nanghihina na ako nang sobra at tuyong-tuyo ang lalamunan ko. Halos wala na rin akong maihi."
Diarrhea,"Grabe na 'tong pagtatae, lampas sampung beses na simula kagabi. Matinding pagtatae at puro tubig talaga, may kasama pang dugo. Walang tigil ang paghilab ng tiyan ko, sobrang sakit. Halos hindi na ako umiihi at nahihilo na ako 'pag tumatayo. Nagsuka na rin ako ng tatlong beses. Wala na akong lakas, critical na ata 'to."
Diarrhea,"Grabe na 'tong pagtatae, mahigit labindalawang beses na simula pa kahapon. Sobrang watery, parang gripo. Walang tigil ang paghilab ng tiyan ko, sobrang sakit. Nanunuyo na ang labi at dila ko. Pakiramdam ko sobrang tamlay at bigat ng katawan ko, wala akong ganang kumilos."
Diarrhea,"Grabe na 'tong pagtatae, mga labindalawang beses na siguro simula kagabi. Matinding pagtatae at puro tubig yung dumi, tapos may halong dugo pa. Walang tigil ang paghilab ng tiyan ko. Nahihilo ako pag tumatayo at sobrang dilaw ng ihi ko, halos wala na ngang lumalabas. Uminom na ako ng oresol pero tuloy-tuloy pa rin."
Diarrhea,"Grabe na 'tong pagtatae, sampung beses na since kagabi. Puro tubig na may kasamang dugo 'yung dumi ko. Sobrang sakit ng tiyan ko, parang pinipilipit bago lumabas. Nagsuka rin ako kanina isang beses. Nahihilo na ako 'pag tumatayo at halos hindi na ako umiihi. Wala na talaga akong lakas."
Diarrhea,"Grabe na 'tong pagtatae, walong beses na since morning at may kasama nang dugo. Humihilab nang malakas ang tiyan ko tapos kailangan kong tumakbo agad sa banyo. May sinat din ako, mga 37.8 degrees. Sobrang uhaw ako at dalawang beses pa lang ako umihi buong araw. Nanghihina na talaga ang katawan ko."
Diarrhea,"Grabe na itong pagtatae, lampas sampung beses na simula kagabi. Matinding pagtatae at puro tubig, tapos may halong dugo na. Walang tigil ang paghilab ng tiyan ko, sobrang sakit talaga. Nahihilo na ako kapag sinusubukan kong tumayo at halos hindi na ako umiihi buong araw. Wala na akong lakas talaga, gusto ko na lang humiga. Uminom na ako ng oresol pero parang walang epekto."
Diarrhea,"Grabe na itong pagtatae, lampas sampung beses na yata simula kagabi. Matinding pagtatae at puro tubig 'yung dumi, tapos may halong dugo na rin. Sobrang sakit ng tiyan ko na parang pinipilipit, hindi na ako makatayo nang maayos. Nahihilo ako at sobrang dilaw ng ihi ko, parang bihira na lang akong umihi sa isang araw. Pakiramdam ko babagsak na ako sa sobrang hina."
Diarrhea,"Grabe na itong pagtatae, sampung beses na mula kagabi at explosive talaga, puro tubig. May kasama na ring dugo 'yung dumi ko. Walang tigil ang paghilab ng tiyan ko, parang pinipilipit. Nahihilo ako kapag tumatayo at dalawang beses pa lang ako umihi buong araw. Sobrang bigat ng pakiramdam ko."
Diarrhea,"Grabe na itong pagtatae, sampung beses na since last night. Matinding pagtatae at puro tubig lang talaga, tapos may halong dugo na rin. Walang tigil ang paghilab ng tiyan ko. Nahihilo ako kapag tumatayo at dalawang beses pa lang ako umihi buong araw. Nagsuka na rin ako ng tatlong beses. Wala na akong lakas."
Diarrhea,"Grabe na itong pagtatae ko, lampas sampung beses na simula kagabi. Matinding pagtatae at sobrang watery, may kasama pang dugo minsan. Ang sakit ng tiyan ko ay walang tigil, parang laging may kumukulo. Nahihilo ako kapag tumatayo at sobrang tuyo ng bibig ko. Halos hindi na ako umiihi. Nagsuka na rin ako ng tatlong beses."
Diarrhea,"Grabe na po itong pagtatae, lampas sampung beses na simula kagabi. Matinding pagtatae at puro tubig na lang ang lumalabas. Grabe ang paghilab ng tiyan ko, walang tigil. Nahihilo na ako kapag tumatayo at halos hindi na ako umiihi. Nagsuka na rin ako ng tatlong beses. Wala na akong lakas."
Diarrhea,"Grabe na po itong pagtatae ko, more than ten times na simula pa kahapon. Matinding pagtatae at puro tubig na may kasamang dugo. Walang tigil ang paghilab ng tiyan ko. Nahihilo na ako kapag tumatayo at tuyong-tuyo ang bibig ko. Lahat kami sa bahay nagtatae, baka sa kinain namin sa labas galing. Wala na akong lakas talaga."
Diarrhea,"Grabe na talaga, sampung beses na pagtatae simula kagabi. Matinding pagtatae at sobrang watery. May dugo pa sa diarrhea ko. Grabe ang cramps, parang laging pinipilipit ang tiyan ko. Sobrang uhaw pero halos hindi na ako umiihi, dalawang beses lang buong araw. Nahihilo ako 'pag tumatayo, wala na akong lakas. Nagsuka na rin ako ng tatlong beses."
Diarrhea,"Grabe, lampas sampung beses na yata akong dumumi simula pa kahapon. Matinding pagtatae at puro tubig talaga, minsan may parang bula. Halos hindi na ako makatayo sa sobrang sakit ng tiyan at panghihina. Ang ihi ko sobrang dilaw na, parang kulay tsaa. Nagsuka na rin ako ng dalawang beses kanina."
Diarrhea,"Grabe, mga labindalawang beses na siguro akong nagtatae mula kaninang madaling araw. Matinding pagtatae at puro tubig talaga, walang buo. Walang tigil ang paghilab ng tiyan ko. Nahihilo ako kapag tumatayo at sobrang dilaw na ng ihi ko, parang tsaa. Pakiramdam ko wala na akong lakas para bumangon. Uminom na ako ng oresol pero tuloy-tuloy pa rin."
Diarrhea,"Grabe, sampung beses na akong nagtatae simula kagabi at tuloy-tuloy pa rin. Matinding pagtatae at puro tubig ang labas, tapos may halong dugo pa. Sobrang sakit ng tiyan ko na parang pinipilipit bago lumabas. Nahihilo na ako kapag tumatayo at sobrang dilaw ng ihi ko, dalawang beses pa lang ako nakaihi. Uminom na ako ng oresol pero parang walang epekto."
Diarrhea,"Grabe, sampung beses na akong nagtatae simula kagabi. Matinding pagtatae at puro tubig yung tae ko, may halong dugo pa. Sobrang sakit ng tiyan ko, walang tigil ang paghilab. Nahihilo na ako kapag tumatayo at tuyong-tuyo ang labi ko. Dalawang beses pa lang ako umihi buong araw. Nanghihina na talaga ako, wala na akong lakas."
Diarrhea,"Grabe, sampung beses na akong nagtatae simula kagabi. Matinding pagtatae at sobrang watery yung dumi, may halong dugo pa. Sobrang sakit ng tiyan ko na parang pinipilipit bago lumabas. Nahihilo ako kapag tumatayo at dalawang beses pa lang ako umihi ngayong araw. Mainit din pakiramdam ko, mga 38 degrees. Nanghihina na talaga ako."
Diarrhea,"Grabe, sampung beses na akong nagtatae since kagabi. Matinding pagtatae at puro tubig lang talaga, may kasama pang dugo. Walang tigil ang paghilab ng tiyan ko, sobrang sakit. Nahihilo na ako kapag tumatayo at dalawang beses pa lang ako umihi buong araw. Sinubukan ko uminom ng oresol pero tuloy-tuloy pa rin."
Diarrhea,"Grabe, sampung beses na akong nagtatae simula kagabi. Puro tubig na may kasamang dugo yung dumi ko. Walang tigil ang paghilab ng tiyan ko at bawat pag-upo ko sa inidoro, parang sumasabog. Sobrang uhaw na uhaw ako pero kahit anong inom ko, parang hindi sapat. Nahihilo na ako kapag tumatayo at tuyo na yung labi ko. May lagnat din ako, mga 38.8."
Diarrhea,"Grabe, sampung beses na akong pabalik-balik sa C.R. simula kagabi. Matinding pagtatae at puro tubig 'yung dumi ko, may kasama pang dugo. Sobrang sakit ng tiyan ko, parang pinipilipit. Nahihilo ako kapag tumatayo at dalawang beses pa lang ako umihi ngayong araw. Wala na akong gana kumain at sobrang bigat ng katawan ko."
Diarrhea,"Grabe, sampung beses na akong pabalik-balik sa C.R. simula kagabi. Matinding pagtatae at sobrang watery yung diarrhea ko, tapos may halong dugo pa. Grabe ang paghilab ng tiyan ko bago lumabas. Nahihilo na ako kapag tumatayo at tuyong-tuyo ang bibig ko. Uminom na ako ng oresol pero parang walang epekto. Wala na akong lakas talaga."
Diarrhea,"Grabe, sampung beses na yata akong nagtatae simula kagabi. Matinding pagtatae at may kasamang dugo yung dumi ko. Ang sakit ng tiyan ko ay walang tigil, parang laging pinipiga. Nanghihina na ako at nahihilo kapag biglang tayo. Halos hindi na rin ako umiihi. Uminom na ako ng oresol pero parang wala pa ring epekto."
Diarrhea,"Grabe, sampung beses na yata akong nagtatae simula kagabi. Matinding pagtatae at puro tubig talaga, minsan may parang sipon na kasama. Sobrang sakit ng tiyan ko na parang pinipilipit bago lumabas. Nahihilo na ako kapag tumatayo at sobrang tuyo ng bibig ko. Halos hindi na ako umiihi. Uminom na ako ng oresol pero tuloy-tuloy pa rin."
Diarrhea,"Grabe, sunod-sunod ang pagtatae ko, mga labindalawang beses na. Matinding pagtatae at puro tubig lang talaga. Ang sakit ng tiyan ko ay parang pinipiga. Sobrang uhaw ako pero kahit anong inom ko parang kulang pa rin. Nahihilo ako at ang dry ng labi ko, nagccrack siya. Wala na akong ganang kumain at sobrang bigat ng katawan ko."
Diarrhea,"Grabe, walong beses na akong dumudumi simula pa lang kaninang madaling araw. Puro tubig na lang ang lumalabas. Sobrang sakit ng tiyan ko, parang laging may kumukulo. Nahihilo ako kapag tumatayo at sobrang dilaw na ng ihi ko. Parang wala na akong lakas, gusto ko na lang humiga buong araw."
Diarrhea,"Hindi bababa sa sampung beses na ang pagtatae ko simula kahapon. Matinding pagtatae talaga at sobrang watery, may kasama pang dugo. Grabe ang cramps, parang laging pinipilipit ang tiyan ko. Sobrang uhaw pero halos hindi na ako umiihi. Nahihilo ako 'pag tumatayo, wala na akong lakas. Uminom na ako ng oresol pero 'di pa rin tumitigil."
Diarrhea,"Hindi ko mapigilan, kailangan kong tumakbo sa banyo. Siguro mga anim na beses na ngayong araw. Malambot na matubig 'yung dumi ko. Bago ako dumumi, sobrang sakit ng tiyan ko na parang pinipiga. Medyo nahihilo ako at parang laging pagod. May konting sinat din, mga 37.6°C."
Diarrhea,"Hindi ko na mabilang kung ilang beses na, pero siguro mga labindalawang beses na akong nagtatae. Sunod-sunod talaga, puro tubig na may dugo. Grabe ang paghilab ng tiyan ko, halos hindi na nawawala. Natutuyo na ang labi ko sa sobrang tuyo at wala na halos akong maihi. Sobrang bigat ng katawan ko, wala na akong lakas tumayo."
Diarrhea,"Hindi ko na mabilang kung ilang beses na, pero sunod-sunod talaga ang pagtatae ko. Puro tubig lang ang lumalabas. Sobrang nanghihina ako, parang wala na akong lakas tumayo. Nag-take na ako ng Imodium pero walang epekto. Halos hindi na ako umiihi at sobrang tuyo ng labi ko. Wala namang lagnat pero grabe ang panghihina."
Diarrhea,"Hindi ko na mabilang kung ilang beses na, pero sunod-sunod talaga ang pag-pagtatae, siguro mahigit labindalawa na. Parang spray ang labas, sobrang bilis. Sobrang sakit ng tiyan ko na hindi ako makatayo nang diretso. Nahihilo ako at nanlalambot. Nag-take na ako ng loperamide pero walang epekto, tuloy-tuloy pa rin."
Diarrhea,"Hindi ko na mabilang kung ilang beses na, pero sunod-sunod talaga ang pagtatae ko at puro dugo na. Sobrang sakit ng tiyan ko na parang pinipiga. Sobrang dry na ang labi ko at sobrang dilaw ng ihi ko, na iilan na lang. May lagnat din ako, 38.6°C. Nag-take na ako ng Imodium pero walang epekto."
Diarrhea,"Hindi ko na mabilang kung ilang beses na, pero sunod-sunod talaga buong araw. Ang dumi ko ay parang tubig na may sipon. Sobrang sakit ng tiyan ko na parang pinipilipit palagi. Nanunuyo na ang labi ko sa sobrang pagkatuyo at wala na talagang ihi na lumalabas. Ang bigat ng katawan ko, parang babagsak na ako."
Diarrhea,"Hindi ko na mabilang kung ilang beses na, pero sunod-sunod talaga pagtatae, baka mga labindalawang beses na. Parang spray yung labas ng dumi ko, sobrang watery. Grabe ang paghilab ng tiyan ko, walang tigil. Ang ihi ko sobrang dilaw na parang tsaa at ang bigat ng katawan ko. Nagsuka na rin ako ng dalawang beses kanina."
Diarrhea,"Hindi ko na mabilang kung ilang beses na, pero sunod-sunod talaga pagtatae. Ang labas ng dumi ko parang spray, sobrang bilis na grabe yung pagbulwak at may dugo na. Walang tigil ang sakit ng tiyan ko. May lagnat din ako, 38.6. Nanghihina na ako nang sobra, wala na akong lakas tumayo."
Diarrhea,"Hindi ko na mabilang kung ilang beses na, pero sunod-sunod talaga. Siguro mga labindalawang beses na. Puro tubig na may kasamang dugo. Sobrang sakit ng tiyan ko na parang pinipiga. Nagd-dry na ang labi ko sa sobrang pagkatuyo at wala na talagang ihi na lumalabas. Critical na po ata ito."
Diarrhea,"Hindi ko na mabilang pero lampas sampung beses na pagtatae simula kagabi. Matinding pagtatae at sobrang watery, parang gripo. Grabe ang cramps, walang tigil ang paghilab. Sobrang tuyo ng bibig ko at halos hindi na ako umiihi. Nahihilo na ako at sobrang bigat ng katawan ko, wala na akong lakas. May lagnat din ako na 38.6."
Diarrhea,"Hindi ko na mabilang pero mga labindalawang beses na siguro akong nagtatae. Parang sumasabog yung dumi ko, puro tubig. Grabe ang sakit ng tiyan ko, walang tigil. Sobrang tuyo ng bibig ko at wala pa yata akong naihi ngayong araw. Nahihilo ako. Nagsuka na rin ako ng ilang beses."
Diarrhea,Hindi ko na mabilang pero sigurado mahigit sampung beses na akong nagtatae ngayong araw. Matinding pagtatae at puro tubig lang ang lumalabas. Parang pinipiga ang tiyan ko sa sakit. Nahihilo na ako kapag tumatayo at halos hindi na ako umiihi. Sinubukan ko nang mag-loperamide pero parang walang epekto. Wala na akong lakas.
Diarrhea,"Hindi ko na mabilang pero sigurado mahigit sampung beses na akong nagtatae simula pa kahapon. Sobrang watery at may dugo na. Grabe ang cramps, parang hindi nawawala. Halos hindi na ako umiihi at sobrang dilaw ng kulay. Nangangalay mga binti ko at wala na akong lakas tumayo. May lagnat din, 38.6°C."
Diarrhea,"Hindi ko na mabilang pero sigurado mahigit sampung beses na akong nagtatae since kagabi. Matinding pagtatae at sobrang watery, may kasama pang dugo. Ang lala ng paghilab ng tiyan ko, walang tigil. Halos hindi na ako umiihi at nahihilo ako kahit nakaupo lang. Wala na akong lakas tumayo. Kailangan ko na yata magpa-ospital."
Diarrhea,"Hindi ko na mabilang pero siguro mahigit sampung beses na akong nagtatae. Sunod-sunod talaga, at yung dumi ko ay parang spray, sobrang bilis at watery. May dugo rin. Grabe ang pagpilipit ng tiyan ko. Ang dry ng labi ko sa sobrang tuyo at nahihilo na ako. Kailangan ko na yatang magpadala sa ospital."
Diarrhea,"Hindi ko na mabilang pero siguro mga labindalawang beses na akong nagtatae ngayong araw. Sunod-sunod talaga, parang spray yung paglabas. Grabe ang sakit ng tiyan ko, walang tigil. Sobrang uhaw ako pero nasusuka ako 'pag umiinom. Tuyo na labi ko at nangangalay mga binti ko. Wala na akong lakas tumayo."
Diarrhea,"Hindi ko na mabilang pero siguro mga labindalawang beses na akong nagtatae since last night. Matinding pagtatae at parang spray 'yung labas, puro tubig lang. Walang tigil ang paghilab ng tiyan ko. Nag-take na ako ng loperamide pero walang epekto. Nahihilo ako at cracked na ang lips ko, wala na akong mailabas na ihi. Critical na yata 'to."
Diarrhea,"Hindi ko na mabilang pero siguro mga labindalawang beses na akong nagtatae. Matinding yung pagtatae ko. Grabe 'yung cramps, halos hindi ako makatayo sa sakit. Nagsusuka din ako at sobrang uhaw pero halos wala na akong maihi. Ang bigat ng pakiramdam ko, wala na akong lakas. Medyo mataas ang lagnat ko, mga 38.6°C."
Diarrhea,"Hindi ko na mabilang pero sunod-sunod ang pag-pagtatae, siguro mga labindalawang beses na. Sobrang basa ng dumi ko. Ang lala ng paghilab ng tiyan ko, parang pinipiga. Halos hindi na ako umiihi at nangangalay na ang mga binti ko sa kahinaan. Baka sa street food 'to nagsimula."
Diarrhea,"Hindi ko na mabilang, pero mahigit sampung beses na akong nagtatae simula kagabi. Matinding pagtatae at puro tubig lang talaga ang lumalabas. Grabe ang paghilab ng tiyan ko, walang tigil. Sobrang uhaw ako pero halos hindi na ako umiihi. Nahihilo ako at nangingitim na ang paningin ko 'pag tumatayo. Wala na akong lakas, gusto ko na lang humiga."
Diarrhea,"Hindi ko na mabilang, pero mahigit sampung beses na akong nagtatae simula kagabi. Matinding pagtatae at puro tubig na may dugo 'yung dumi. Walang tigil ang paghilab ng tiyan ko, sobrang sakit. Nahihilo na ako kapag tumatayo at tuyong-tuyo na ang bibig ko. Halos hindi na ako umiihi. Nag-take na ako ng loperamide pero walang epekto."
Diarrhea,"Hindi ko na mabilang, pero mahigit sampung beses na akong nagtatae simula kagabi. Matinding pagtatae at puro tubig na may kasamang dugo. Walang tigil ang paghilab ng tiyan ko. Nagsusuka na rin ako ng apat na beses. Halos hindi na ako umiihi at sobrang tuyo ng bibig ko. Nahihilo ako nang grabe kahit nakahiga lang. Wala na akong lakas tumayo."
Diarrhea,"Hindi ko na mabilang, pero mga labindalawang beses na siguro akong nagtatae. Parang spray ang labas ng dumi ko, sobrang watery. Grabe ang paghilab, parang pinipiga ang tiyan ko. Nagsuka na rin ako ng tatlong beses. Dry na labi ko sa pagkatuyo at sobrang bigat ng katawan ko, hindi na ako makatayo."
Diarrhea,"Hindi ko na mabilang, pero mga labindalawang beses na siguro akong nagtatae. Sobrang bula at watery, parang gripo. Wala akong lagnat pero ang lala ng pagkauhaw ko at panunuyo ng labi. Ang bigat ng katawan ko, parang wala na akong lakas. Bigla na lang akong kailangang tumakbo sa C.R."
Diarrhea,"Hindi ko na mabilang, pero siguro mga labindalawang beses na akong nagtatae since madaling araw. Sunod-sunod talaga. Puro tubig na parang spray ang labas, at may dugo na rin. Grabe ang pagpilipit ng tiyan ko. Sobrang bigat ng katawan ko, hindi na ako makatayo dahil sa hilo. Halos hindi na ako umiihi."
Diarrhea,"Hindi ko na mabilang, pero siguro mga labindalawang beses na simula pa kagabi. Sunod-sunod talaga, parang spray 'yung labas at may halong dugo. Grabe 'yung paghilab ng tiyan ko, walang tigil. Nagsuka na rin ako ng tatlong beses. Sobrang tuyo ng bibig ko at ang dilaw ng ihi ko. Nanghihina na talaga ako."
Diarrhea,"Hindi ko na mapigilan pag tinawag na ng kalikasan, mga pitong beses na. Puro tubig lang ang lumalabas. Kumukulo at humihilab ang tiyan ko bago ang bawat pagdumi. Medyo naduduwal din ako at laging uhaw. Lahat kami sa bahay nagtatae, baka sa ininom naming tubig galing."
Diarrhea,"Hindi ko na mapigilan, mga pitong beses na akong nagtatae. 'Yung dumi ko ay sobrang basa, parang bumubulwak. Bago mangyari 'yun, kumukulo muna tiyan ko at sumasakit. Sobrang uhaw ako at nanunuyo ang dila ko. Nag-take na ako ng loperamide pero parang walang epekto."
Diarrhea,"Hindi ko na mapigilan, mga walong beses na siguro akong tumakbo sa banyo. Yung dumi ko ay parang spray, sobrang bilis at watery. May konting lagnat din ako, mga 38 degrees. Sobrang uhaw ako at tuyong-tuyo ang lalamunan ko. Baka sa kinain namin sa labas 'to kahapon kasi sumasakit din tiyan ng kasama ko."
Diarrhea,"Humihilab ang tiyan ko nang malakas, tapos mga pitong beses na akong nagtatae. Yung dumi ko ay medyo greenish at may kasamang parang sipon. Ang bigat ng pakiramdam ko at parang wala akong energy. Hindi naman ako nilalagnat pero masama talaga ang timpla ng tiyan ko. Medyo nasusuka din ako pero hindi naman nailalabas."
Diarrhea,"Humihilab ang tiyan ko tapos kailangan ko agad dumumi, pero tatlong beses pa lang naman ngayong araw. Medyo loose lang ang dumi ko, hindi naman sobrang tubig. Okay pa naman ako, hindi ako nauuhaw at wala namang lagnat. Tolerable pa naman ang sakit, hindi naman ako nanghihina."
